"Cell_ID","Sample","UMAP1","UMAP2","time","lineage","Cell_Type","r","theta","x","y"
"cell778","Simulation",-1.15760956392623,1.32533261683956,657.42849491386,1,"F",769.211053887341,216.683152047917,-616.869837398917,-459.518497048713
"cell167","Simulation",-1.34896455393173,1.29071018603817,658.440683562555,1,"F",769.802971679312,147.678739232942,-650.53238793823,411.587448119696
"cell788","Simulation",-7.70221112356521,-3.30600550266728,659.223604832506,1,"F",770.260504212215,252.266700323671,-234.611094266816,-733.661283424567
"cell416","Simulation",-1.18803487406112,1.2168572893478,662.903202889566,1,"F",772.40719999273,60.4567332006991,380.859057439997,671.981592728943
"cell66","Simulation",-8.29625294790603,-3.42165210339054,664.589463977613,1,"F",773.388982065204,10.7177376653999,759.89742060146,143.82777111219
"cell912","Simulation",-7.54540703878738,-3.26865389439091,665.720794262982,1,"F",774.046971983409,139.210253767669,-586.040236338645,505.673369111751
"cell26","Simulation",-7.62084363088943,-3.31975295635685,667.745587261828,1,"F",775.223212072268,226.676785731688,-531.890851600409,-563.970877368182
"cell117","Simulation",-7.51470254049636,-3.2411048659943,668.365400942866,1,"G",775.582916810691,93.0033462122083,-40.6361073708891,774.517635452106
"cell898","Simulation",-7.81986592398025,-3.4119577655457,668.936937456151,1,"G",775.914456438682,62.1680557262152,362.258747983323,686.157302096313
"cell315","Simulation",-1.22960875616409,1.01228067782894,670.105741753088,1,"G",776.592021319933,53.9210561849177,457.334561024293,627.64660986139
"cell336","Simulation",-0.685708027938381,0.527532671961933,670.269905972083,1,"G",776.687141244706,349.748065480962,764.287089522443,-138.232268896184
"cell429","Simulation",-0.32524524317123,1.42792472747341,675.069500173785,1,"G",779.462988317218,321.61028961651,610.946983801408,-484.051994253065
"cell867","Simulation",-7.78809521780349,-3.41904904934391,694.458787422087,1,"G",790.57757916594,270.770176872611,10.6267204354958,-790.506155252864
"cell434","Simulation",-0.924888354400173,0.676544760737568,699.487015524653,1,"G",793.434505156026,291.792719839141,294.562446232947,-736.730126465214
"cell188","Simulation",-8.33301804647781,-3.81156327816471,701.017381354991,1,"G",794.301984902148,320.075760288164,609.145195826697,-509.762467842374
"cell848","Simulation",-0.325079005816951,1.18225643542781,701.70111462617,1,"G",794.689249432476,59.3306354898959,405.357548257104,683.532194731559
"cell27","Simulation",-0.625908118346706,0.711653446231037,704.529733969717,1,"G",796.289369873004,140.642531421036,-615.694547560451,504.972261294694
"cell741","Simulation",-8.28523896322586,-3.58928635212407,708.256431999587,1,"G",798.392628222248,203.502896139398,-732.157909979307,-318.395326056087
"cell943","Simulation",-7.93556950674392,-3.74496796223149,717.538053613003,1,"G",803.60702352064,191.992602590472,-786.067846904279,-166.977807851741
"cell29","Simulation",-8.37797043905593,-3.72155168148503,719.486437865693,1,"G",804.697330726978,312.514824215323,543.799120001422,-593.144426901917
"cell934","Simulation",-0.519178610900417,0.94111034778133,725.427631025992,1,"G",808.012913215743,226.855725869536,-552.549762805354,-589.553752890387
"cell243","Simulation",-0.249198597529903,0.337795471224934,726.593295997342,1,"G",808.661836862361,328.425667053089,688.948817061198,-423.418816147302
"cell546","Simulation",-7.73014042959548,-3.58189346882328,732.793619805061,1,"G",812.104831794858,233.24910373427,-485.912477840577,-650.694491834214
"cell604","Simulation",-8.50975010977127,-3.84429147335514,741.611201143173,1,"G",816.976181433006,74.5241138152778,217.996036826836,787.354944708324
"cell914","Simulation",0.0327304185833782,0.418075715575367,752.634204263006,1,"G",823.025384685494,60.8324490766972,401.113937318588,718.664311849062
"cell149","Simulation",-8.34606335745193,-3.65946462246403,753.162926294872,1,"G",823.314419687512,294.120414331555,336.452109757458,-751.429711619883
"cell509","Simulation",-0.0038596211466938,0.494508837733418,753.341764423498,1,"G",823.412161667016,147.621829127893,-695.397927088107,440.941391777538
"cell883","Simulation",-8.44069264517166,-3.74035575481877,754.462582682389,1,"G",824.024468334618,121.291054543108,-427.986526025707,704.161812337617
"cell206","Simulation",-7.74843285665847,-3.28577163311467,754.695171332786,1,"G",824.151475275939,39.7072046622634,634.035575935746,526.521170179637
"cell939","Simulation",0.0437276543583721,0.195957397494465,757.224908846304,1,"G",825.531597191576,343.543442543596,791.713533552632,-233.863419010496
"cell220","Simulation",-7.66402695761062,-3.4550953158997,762.918705869735,1,"G",828.629492163272,334.42965824157,747.470261392169,-357.652126537903
"cell477","Simulation",-2.12003014669754,0.0879676690436899,764.001512675029,1,"G",829.217318564637,57.9429865255952,440.117764992583,702.778567078891
"cell942","Simulation",-2.19430921659805,-0.0422327766083181,769.412875659815,1,"G",832.148777619624,147.739474587142,-703.689788401785,444.175944635551
"cell725","Simulation",-2.12932966337539,0.000754033599048798,778.130155536967,1,"G",836.849532462838,326.39805114828,697.013998450285,-463.129167670982
"cell85","Simulation",-8.07443020925857,-3.69102480503544,778.23344004309,1,"G",836.905069908638,273.388961618766,49.4728527405953,-835.441519725043
"cell855","Simulation",-8.0738503752742,-3.77761938663945,785.0388654616,1,"G",840.556350826903,49.0455743484199,550.949812089635,634.814369303213
"cell492","Simulation",-8.33567593679763,-3.59158089252934,788.233916032602,1,"G",842.265115286952,159.078308595344,-786.734029782683,300.765840499286
"cell502","Simulation",-7.98795292959548,-3.41830113026127,796.121691243565,1,"G",846.468854783924,73.7871089112014,236.340162703133,812.80554231173
"cell818","Simulation",-2.47868464575149,0.0999407520629465,804.145556914223,1,"G",850.723810189183,280.489224353805,154.874780949703,-836.507503521984
"cell352","Simulation",-2.67899726019241,-0.0174205550812185,804.560515692293,1,"G",850.943279028082,161.890285480767,-808.790138124237,264.505154195606
"cell587","Simulation",-2.03112528906204,0.342300807509571,806.04233050042,1,"G",851.72653912531,231.31164575927,-532.400645269941,-664.821517677134
"cell640","Simulation",-2.69199560270645,0.00568947700038547,808.997830190618,1,"G",853.286614902376,214.681102121249,-701.684685429863,-485.527187091259
"cell678","Simulation",-7.7537591277156,-3.2618100890778,810.020525261596,1,"G",853.825785939636,306.826909985393,511.782843281109,-683.444799569461
"cell448","Simulation",-2.61380360708572,0.0752256861068308,823.116758311294,1,"G",860.700344184992,340.235763005912,809.998225383295,-291.046314795563
"cell735","Simulation",-2.48613999472,0.210310493979603,823.320841613814,1,"G",860.807038454282,294.667533505708,359.259713949263,-782.25393280285
"cell77","Simulation",-2.90630410299636,-0.230095947708935,823.41238735134,1,"G",860.8548940537,45.0694005656987,607.978567994588,609.45320532052
"cell744","Simulation",-2.80014727697708,-0.179459328379482,825.242385966662,1,"G",861.810969627328,246.994930487126,-336.806562432133,-793.27138286506
"cell71","Simulation",-8.4529197035823,-3.83202269169316,828.134190992596,1,"G",863.319623252789,4.38462803140283,860.792945196016,66.0021014370345
"cell928","Simulation",-3.01422212705947,-0.2390248725079,832.290331675622,1,"G",865.483274539757,124.147702865303,-485.820186000512,716.268137908205
"cell830","Simulation",-7.8433587370906,-3.40092327686772,836.740363061972,1,"G",867.793942566883,29.8352314531803,752.776271024738,431.733960371274
"cell258","Simulation",-7.92633221731521,-3.76249244305119,843.881832406334,1,"G",871.489328199548,118.130950732157,-410.897048410436,768.542298623369
"cell241","Simulation",-3.60743878469802,-0.501476696308702,847.239794752075,1,"G",873.221515582883,191.131001785398,-856.794778009449,-168.577945332733
"cell512","Simulation",-2.9388463316951,-0.267280573572964,851.847888842591,1,"G",875.592999034558,256.623755833134,-202.563671565926,-851.839808250391
"cell50","Simulation",-3.20043204412796,-0.325086126651615,853.04298474232,1,"G",876.206988255679,242.874750746414,-399.495329554815,-779.834705519046
"cell574","Simulation",-8.43100331411697,-3.80433228107914,854.604942690218,1,"G",877.008807493515,76.5281369257718,204.314832076352,852.877422502676
"cell893","Simulation",-3.23743174658157,-0.348486090626568,855.918457666887,1,"G",877.682523410486,32.0581152755767,743.844857037958,465.85560054418
"cell37","Simulation",-4.53662131414749,-1.21758356186375,856.481756894116,1,"G",877.971287232507,315.667484812438,628.009586788016,-613.545059557202
"cell774","Simulation",-8.3277451811824,-3.6949270019196,857.067263104123,1,"G",878.271334380048,264.257813785225,-87.8731290139879,-873.864320126987
"cell253","Simulation",-8.21902917013504,-3.58632733913884,858.199382704908,1,"G",878.851207221346,264.758521607146,-80.2861438509265,-875.176313402028
"cell490","Simulation",-8.19139931784011,-3.57399084660038,859.667707733097,1,"G",879.602715411786,203.040493950248,-809.435463893276,-344.260318293678
"cell405","Simulation",-7.89556859121658,-3.59624555202946,860.730021417828,1,"G",880.14602156463,248.161094281822,-327.412755378285,-816.980970948311
"cell552","Simulation",-3.5649335204158,-0.497649079736322,864.875335708732,1,"G",882.262887204182,233.019541008398,-530.718719498829,-704.787516143258
"cell257","Simulation",-4.5910885153804,-1.16817309948429,866.718924479153,1,"G",883.202712875837,190.220269784331,-869.188845626839,-156.70922968709
"cell584","Simulation",-3.19517181501724,-0.387033338274807,867.09428606402,1,"G",883.393942393549,232.6996383816,-535.330917091737,-702.713075631397
"cell907","Simulation",-8.6105649291072,-3.94072129818425,879.224397710629,1,"G",889.5515487815,300.257649952546,448.23551537654,-768.366371397586
"cell104","Simulation",-8.4145486174617,-3.71417262646183,881.066769945865,1,"G",890.483067189533,124.474519053474,-504.04874170671,734.094652572242
"cell386","Simulation",-4.57393906698562,-1.26633312794194,884.214716682929,1,"G",892.07244381532,223.823853861541,-643.605296142804,-617.709857288654
"cell183","Simulation",-4.51115344152786,-1.1427675733231,885.434380878087,1,"G",892.687483271877,238.750306209549,-463.098315555212,-763.171601227538
"cell961","Simulation",-5.49559901342727,-1.50821497532353,888.24644724278,1,"G",894.103910358579,160.023001469672,-840.305543526044,305.464230373873
"cell638","Simulation",-8.44010613546707,-3.7369134673737,892.102232270967,1,"G",896.042414757176,266.479606954381,-55.0204070567487,-894.351588499277
"cell135","Simulation",-3.60755894766189,-0.553120682563633,893.182942193366,1,"G",896.584992052638,133.954016100615,-622.302451804213,645.448918546228
"cell275","Simulation",-8.18294594869949,-3.52789237591252,896.091475841713,1,"G",898.043611556555,14.8915086127818,867.882077299845,230.787842312476
"cell975","Simulation",-4.71489546881057,-1.37163015696034,896.314114652568,1,"G",898.155166542681,162.97672807239,-858.803327773747,262.94400048689
"cell534","Simulation",-5.44759104833938,-1.52560105415806,897.121522960533,1,"G",898.559608854349,310.552125731483,584.189158338851,-682.738894412663
"cell278","Simulation",-8.3332907973323,-3.76470401379094,899.365977865882,1,"G",899.682933082146,293.119569243863,353.261634274568,-827.427095174527
"cell878","Simulation",-7.64998028860427,-3.25948908421025,903.549738883743,1,"G",901.773122794957,59.9613336380571,451.413492641406,780.653971780491
"cell827","Simulation",-7.54165528402664,-3.17433407398686,903.606516295898,1,"G",901.8014552363,210.096372915432,-780.223438827137,-452.213721785468
"cell989","Simulation",-5.26354382620193,-1.44600536915287,907.02551404269,1,"G",903.505928391409,292.532982956618,346.237214553603,-834.531457703413
"cell500","Simulation",-5.39776394949295,-1.43453433605656,910.684405266727,1,"G",905.326440981403,112.499568834901,-346.447135621638,836.415176189204
"cell42","Simulation",-8.4847047148738,-3.83933904263005,910.778107799952,1,"G",905.37301540302,95.6283443793654,-88.7946662907873,901.008215422182
"cell513","Simulation",-8.16668484793045,-3.60167934986576,915.62507236059,1,"G",907.778918638526,148.604672066867,-774.873983858284,472.898376254479
"cell150","Simulation",-8.31802151785232,-3.68468692394719,924.396945264589,1,"G",912.116906288953,62.7623437251896,417.459832716811,810.977520530737
"cell796","Simulation",-6.84060452566482,-2.77112176510319,928.063009351395,1,"G",913.923797926422,3.89912841841578,911.808350727434,62.1469223692768
"cell51","Simulation",-8.34467385397293,-3.73715236278996,933.657192894814,1,"G",916.67413708762,345.112771270797,885.904475863933,-235.509518384251
"cell802","Simulation",-7.48131917105056,-3.24190666767582,935.17363977042,1,"G",917.418266546606,219.267456410453,-710.265075768262,-580.671850477775
"cell78","Simulation",-5.3643171607051,-1.39962484928593,936.704407655498,1,"G",918.168811760641,264.877987196669,-81.9713250420951,-914.50241594038
"cell670","Simulation",-7.35930798635818,-3.25143578144535,938.05706459203,1,"G",918.83151781642,300.57339951396,467.356068964344,-791.093965932633
"cell816","Simulation",-7.81724618063308,-3.34357693287358,944.865711978772,1,"G",922.160040763475,324.519114363939,750.923405564785,-535.250576604903
"cell292","Simulation",-7.24292014227249,-3.02283098789677,945.846355315603,1,"G",922.63845561739,46.0274286288768,640.600730805054,663.99730682893
"cell634","Simulation",-8.38217328176834,-3.75355460735783,953.122091385366,1,"G",926.180264444687,142.240517707542,-732.227227649738,567.144751659758
"cell351","Simulation",-7.81734250173904,-3.49202993008122,965.122064500847,1,"G",931.992413086481,193.778039747849,-905.174921696852,-221.964454771166
"cell750","Simulation",-7.66199849233963,-3.26560976597294,966.41963863648,1,"G",932.618718862554,64.5783373620361,400.351429736757,842.316097127775
"cell935","Simulation",-8.38512871847488,-3.68616964909062,967.121822289677,1,"G",932.957469588357,112.937091942877,-363.592392508703,859.191603875705
"cell418","Simulation",-8.56835530386306,-3.89850761982426,978.457364145214,1,"G",938.40909401534,55.7144031766802,528.62307577776,775.351063380939
"cell841","Simulation",-8.41486237631179,-3.7654447803162,978.81973080192,1,"G",938.582845422677,77.4833993799984,203.411994848528,916.275787126054
"cell869","Simulation",-7.97848103628494,-3.46355297657475,980.996199221717,1,"G",939.625765557515,264.058976685628,-97.2556919442646,-934.579001306999
"cell74","Simulation",-8.41883633718826,-3.80823996159062,985.09647402927,1,"G",941.587397232112,192.599285831675,-918.913483955781,-205.389473027687
"cell228","Simulation",-8.02660058126785,-3.63712766262516,986.9336893951,1,"G",942.465023465375,233.81753792055,-556.392363729618,-760.702213772878
"cell823","Simulation",-8.33171723471023,-3.71018340679631,987.674606427567,1,"G",942.81872371353,82.4179964326322,124.400259782995,934.575690434292
"cell36","Simulation",-8.1831328688655,-3.47972204777226,989.889833419615,1,"G",943.87544203547,277.276313295588,119.546107757682,-936.274307133141
"cell730","Simulation",-8.40494511709548,-3.85703780743107,998.750852353061,1,"G",948.090590143028,168.901158738881,-930.358032133874,182.50944951355
"cell318","Simulation",-8.12499974356033,-3.4709177264832,1001.46203487432,1,"G",949.37654878709,262.640564544126,-121.608942350834,-941.55567893099
"cell849","Simulation",-8.39392541036941,-3.76442077251896,1005.90394849931,1,"G",951.479665389324,326.565960366279,794.029451004373,-524.243058692315
"cell375","Simulation",0.292073208233342,-0.364591891493648,199.088952408675,2,"H",923.24192635715,22.7305926941335,851.535485671104,356.739360355061
"cell990","Simulation",0.919833082100377,-0.786468620028347,218.816268531849,2,"H",429.197279270738,148.310722913593,-365.208015103372,225.462658189021
"cell960","Simulation",0.815185088058934,-0.845812375273556,229.337156247106,2,"H",847.394708776847,203.942555543035,-774.47875875546,-343.890163714518
"cell306","Simulation",0.0335306705441326,-0.00632634254917508,232.85630473328,2,"H",846.996892010793,194.762115832418,-819.039285400291,-215.820258657344
"cell369","Simulation",0.712130698701367,-1.02077090236172,234.004943921423,2,"H",847.405025502667,136.649604057893,-616.206874683321,581.708144038048
"cell981","Simulation",0.501156586548314,-0.481135892298073,235.051796555483,2,"H",488.862266764045,251.925780577585,-151.668886641266,-464.739566521594
"cell437","Simulation",2.85272933854721,-3.18085029217228,241.843482632308,2,"H",641.021742718294,147.184362346306,-538.726675428862,347.393787824372
"cell743","Simulation",0.559284518798813,-0.556109810795635,242.153311128062,2,"H",212.744483258575,184.629334257916,-212.050444297674,-17.1704464157801
"cell747","Simulation",0.816904533049092,-1.00747748705372,244.276796894914,2,"H",223.502494161949,297.81076932326,104.275736377668,-197.686458057973
"cell463","Simulation",0.997953194519505,-0.862132931675762,247.116624262651,2,"H",763.866575667635,301.165607459843,395.311244104873,-653.62157683667
"cell204","Simulation",3.47854663743637,-3.03304555508122,248.98569916928,2,"H",616.625781171024,121.500110775232,-322.187102128388,525.759284489477
"cell537","Simulation",0.821265909215435,-0.817392433609814,253.344882779059,2,"H",700.317536480725,322.584038358182,556.2239713869,-425.510922958526
"cell570","Simulation",3.28852750672959,-2.97371080013737,253.837583749935,2,"H",995.643222006038,260.869167326018,-157.998028478795,-983.026982601891
"cell656","Simulation",1.07466267361306,-0.871647174086422,254.087462508834,2,"H",792.580699548125,309.191242447123,500.840340743124,-614.282604654004
"cell123","Simulation",3.36412598504685,-3.06852367016301,254.639427501844,2,"H",512.075940612704,305.168001176789,294.943381956478,-418.605029107941
"cell158","Simulation",0.407889279862866,-0.73875027390942,256.097084542204,2,"H",567.709797993302,205.207332680002,-513.648243903291,-241.784813982726
"cell717","Simulation",0.777240339061245,-0.732134664978832,258.483594249262,2,"H",761.727561475709,255.513451639563,-190.548206096293,-737.509497610176
"cell238","Simulation",3.37082125558518,-2.78468730541691,258.797242752959,2,"H",201.111250091344,331.671554110944,177.026543328219,-95.4323732837317
"cell272","Simulation",3.46262170686387,-2.80558946224675,261.579767850283,2,"H",447.008374845609,91.210174234584,-9.44079653772966,446.908669129215
"cell516","Simulation",0.652970742294565,-0.853144819464535,262.707827128966,2,"H",68.7194515485317,203.019170472398,-63.2476011749912,-26.8719922361601
"cell390","Simulation",0.65987846008502,-0.884144897188991,265.33155396196,2,"H",919.299846282229,257.653865078464,-196.561972338585,-898.03986459672
"cell103","Simulation",3.54902793779038,-3.02448561283574,265.949546616368,2,"H",864.455091301352,211.00210997276,-740.966240759061,-445.254573173834
"cell297","Simulation",3.40931751145981,-2.90500381084904,266.066758334528,2,"H",438.076078891754,303.917862530798,244.448137072503,-363.532335809288
"cell853","Simulation",3.57802845849656,-3.03398826214299,266.248112296132,2,"H",825.169586809352,197.945421338081,-785.025455546382,-254.243743559822
"cell528","Simulation",3.24151899232529,-2.88656451794133,266.558735742524,2,"H",274.726316332817,131.234607864171,-181.084152083225,206.598835306733
"cell808","Simulation",0.732337261876091,-0.822150582995266,267.669522276156,2,"H",515.42873843573,275.753056788817,51.6671664243299,-512.832612378668
"cell665","Simulation",3.56492211236618,-3.05292847248539,269.037600034619,2,"H",946.967785479501,144.673418495804,-772.602052230992,547.57105075452
"cell273","Simulation",0.694851006707177,-0.960122431244701,269.256173078973,2,"H",8.31335363909602,95.0837783329189,-0.736665325705183,8.28065051349076
"cell215","Simulation",0.672149847587571,-0.855859691824764,269.428307724803,2,"H",706.861843820661,210.30654201284,-610.260646825355,-356.701008108814
"cell259","Simulation",4.20736195459031,-3.28041460606083,272.3220549968,2,"H",461.649069795385,76.3194250222296,109.184043320734,448.551790016583
"cell968","Simulation",0.578748594364151,-0.867905552115291,273.399920398943,2,"H",930.032225092873,176.520377872512,-928.317662207796,56.446946279255
"cell689","Simulation",3.71126510514878,-3.06529214474186,273.922512104086,2,"H",793.620023177937,341.556600658223,752.857038173143,-251.07572814215
"cell886","Simulation",0.652925747307017,-0.852749551262707,277.065696181822,2,"H",420.259248930961,39.8476425278932,322.65445639377,269.280407904579
"cell663","Simulation",3.58520652665757,-3.0256142863892,277.836663794184,2,"H",311.531044542789,31.4702190645039,265.708451324899,162.636436902821
"cell107","Simulation",0.877402696153149,-0.812010730233043,278.680911484859,2,"H",644.188973587006,211.770587582141,-547.665688548997,-339.178017090191
"cell714","Simulation",0.721804659208283,-0.683770189609379,278.762457758401,2,"H",622.349116019905,324.445212297142,506.31826162301,-361.884291117769
"cell567","Simulation",3.43536760224961,-3.17820718380436,280.200759144777,2,"H",934.593808604404,135.473109148443,-666.29193593228,655.378244369845
"cell667","Simulation",3.59730197801255,-2.93364122005925,281.524990354696,2,"H",149.747575167567,19.1804723069072,141.434847756514,49.1987815769631
"cell59","Simulation",3.73423196687363,-3.15567352863774,281.685369755396,2,"H",173.507187282667,237.993844309822,-91.9606090446624,-147.132560716101
"cell891","Simulation",0.804005819698796,-0.781314576592296,282.05190328029,2,"H",696.232652757317,347.368065230548,679.380358483346,-152.257135374771
"cell87","Simulation",3.41038491143845,-3.1533169994019,282.72524855361,2,"H",567.511215806007,107.878117254004,-174.222059647819,540.10707641882
"cell400","Simulation",3.3977358521428,-3.17726543041691,284.433633852034,2,"H",91.5135273244232,171.728793270886,-90.5616226940904,13.1650362085013
"cell977","Simulation",0.894304725667462,-0.860018039669842,286.600990480738,2,"H",8.55572940781713,165.121799251065,-8.26888865781428,2.19681270582113
"cell825","Simulation",0.456983554502949,-0.46189243587479,290.271050926564,2,"H",290.54864984937,357.168154902756,290.193841216956,-14.3545271270111
"cell948","Simulation",3.5695731820073,-2.96460964771733,292.287854725141,2,"H",559.624068439007,208.605081466958,-491.316644303397,-267.931060175329
"cell131","Simulation",3.93438364877366,-3.31272127720341,292.488933789933,2,"H",891.710303490981,227.938371542841,-597.383091430528,-662.027724060619
"cell887","Simulation",3.57796646966599,-2.92888143154606,294.943685872236,2,"H",149.816947523504,191.32388102822,-146.900446400995,-29.4172842466619
"cell688","Simulation",3.37273694886826,-3.20193722340092,296.403615371987,2,"H",412.090713623911,97.7359405718744,-55.4706178754016,408.340258617229
"cell371","Simulation",5.27927376641892,-3.83254172893986,296.707778752157,2,"H",297.616458963603,43.9203040860593,214.374725690011,206.443778378924
"cell923","Simulation",4.95978714837693,-4.15467932316288,297.177151655019,2,"H",922.335932729766,291.427821228281,336.955912679421,-858.582719203494
"cell427","Simulation",3.45869495286606,-2.9779007682465,297.220046118813,2,"H",49.1457874886692,254.124784776941,-13.4434943495113,-47.2713537732535
"cell723","Simulation",3.52180268182419,-2.89261987301335,297.57046115173,2,"H",642.582455417141,217.505366206169,-509.758298113637,-391.227158456837
"cell578","Simulation",4.88375450982712,-4.17601826282963,298.135369076946,2,"H",643.606594996527,139.736339980736,-491.122293430258,415.966755905838
"cell408","Simulation",0.819629717012867,-0.76628025862202,299.610681333256,2,"H",890.99655719474,273.723695185035,57.8657711429245,-889.115525375029
"cell736","Simulation",3.98283316507004,-3.92080690952763,300.161806416865,2,"H",828.125689877197,153.169527025893,-738.974556857646,373.776353655002
"cell852","Simulation",5.32616307153367,-4.02421739193425,301.037548700139,2,"H",473.472460638732,215.79675254412,-384.032079331327,-276.939583714125
"cell475","Simulation",4.86277415170334,-4.24646022411808,301.394062985098,2,"H",643.437582766637,313.951225262135,446.575125766396,-463.230590487395
"cell614","Simulation",2.9072196663823,-3.29800822826847,303.540356870036,2,"H",752.083135070279,330.168877104297,652.428637974831,-374.120187115646
"cell523","Simulation",3.94502593888901,-3.51170089336857,304.977637806008,2,"H",534.251524833962,254.857717165723,-139.555544229672,-515.702377212064
"cell52","Simulation",4.15562083139084,-4.71658661457524,305.326767961092,2,"H",703.074236400425,298.931914838031,340.126194260413,-615.327192530908
"cell469","Simulation",3.61066820039414,-2.92983868214116,307.185568538276,2,"H",69.0886925440282,340.272973710671,65.0339761834474,-23.3201496396154
"cell320","Simulation",4.14274241342209,-4.27657415958867,308.570463740182,2,"H",351.450671209022,124.39681570977,-198.541915856404,289.997727476167
"cell979","Simulation",3.57659007920884,-2.96451094242558,308.767539022294,2,"H",92.5132140982896,224.030591743067,-66.5141146365561,-64.3006013728569
"cell431","Simulation",3.43449141397141,-2.79281427952275,309.367002481018,2,"H",944.758443627506,213.767479704693,-785.377770839809,-525.119294899893
"cell932","Simulation",4.65722205056809,-4.87951805683598,309.814483207902,2,"H",633.494263514876,296.050432026386,278.206670977844,-569.136214038152
"cell998","Simulation",3.79150702371262,-3.1552951583527,312.0375775877,2,"H",813.403354492038,341.865654671565,773.001064306668,-253.16866251505
"cell201","Simulation",0.779128390690312,-0.866423333611339,312.317530987861,2,"H",987.525492208079,16.7747901566327,945.502902551467,285.010278810359
"cell12","Simulation",4.92737414254807,-4.34069588276371,313.604024519132,2,"H",204.807848902419,207.849988080561,-181.08572102956,-95.6776703899106
"cell53","Simulation",5.38642193689011,-4.0185513744019,314.584948004853,2,"H",369.947757339105,238.967463383451,-190.717225990569,-316.998868879205
"cell905","Simulation",3.62821008577012,-2.98024609180912,314.773940150115,2,"H",882.82894785516,321.631347052753,692.167183616469,-547.988632268492
"cell115","Simulation",3.52960898294114,-2.84176137539372,315.54862399469,2,"H",983.244355767965,111.905458616093,-366.825044920195,912.254816139032
"cell753","Simulation",3.50540353669785,-2.88298990818486,315.863078698723,2,"H",315.779086202383,311.675757151097,209.966055132966,-235.861584355554
"cell503","Simulation",3.50344087495469,-2.89343907925114,316.28086788667,2,"H",314.337616320699,179.793895371258,-314.335582577483,1.13073421010347
"cell75","Simulation",3.14111377610825,-3.55536487194523,316.303842140927,2,"H",4.42174565978348,214.24017906189,-3.65539614376035,-2.487953719826
"cell165","Simulation",3.95549346818589,-3.1948688277863,318.25415843781,2,"H",410.309807397425,130.365151539445,-265.739854024375,312.628322500723
"cell626","Simulation",3.1803388775792,-3.29883864017949,318.994420576374,2,"H",412.21646219492,286.609034333378,117.827735518889,-395.017767254824
"cell662","Simulation",3.23041798486374,-3.61019041630253,321.973180084191,2,"H",556.926630670205,328.01700300537,472.388129212671,-294.985978189845
"cell566","Simulation",4.17986180200242,-3.92560603710637,324.23358112507,2,"H",177.057368913665,105.153263295069,-46.2831359170597,170.901091910827
"cell485","Simulation",5.25585581674241,-4.28924729916081,327.579908542425,2,"H",834.466078551486,26.4675267599523,747.003274862123,371.91362384075
"cell672","Simulation",3.69780876054429,-3.03033115955815,327.606439918449,2,"H",341.707679908723,173.025331366807,-339.17902086354,41.4937382583451
"cell686","Simulation",5.04339720620774,-4.47325017544255,327.736706301421,2,"H",985.568650066853,357.3547961656,984.518496609534,-45.4850945728529
"cell648","Simulation",5.00404383554123,-3.91935541721806,328.78053595906,2,"H",273.488474776968,350.474293772131,269.717465894978,-45.2596335272808
"cell904","Simulation",3.19599201097153,-3.32796290012822,329.729957594766,2,"H",774.465307127684,59.5948407892138,391.965741983461,667.951621792876
"cell759","Simulation",3.46845247163437,-3.24870112034306,330.574199481581,2,"H",7.26557825691998,216.034832037985,-5.87537895605638,-4.27417237955586
"cell554","Simulation",4.75947262658738,-4.13010242077336,330.644003284272,2,"H",312.556605786085,37.1742682904005,249.045530129162,188.859619143964
"cell254","Simulation",3.33867337121628,-3.52188899609074,335.557416256387,2,"H",307.495575863868,322.155746240169,242.823531729956,-188.653814204863
"cell974","Simulation",3.26491047753952,-3.49133064838871,336.014981269085,2,"H",271.753362147138,161.903808591887,-258.311457368215,84.4101938783584
"cell817","Simulation",3.46791293038987,-3.60939934345707,336.10879333552,2,"H",832.193705718964,121.180955311283,-430.86218622679,711.972008100131
"cell398","Simulation",4.04827286615036,-4.17324092480168,339.489880571819,2,"H",712.70515746437,250.679367687553,-235.801520140426,-672.566936873778
"cell702","Simulation",5.21602703942917,-3.91458203884587,339.658888263554,2,"H",46.0019912570715,3.13328985124826,45.9332220084631,2.51442151138722
"cell809","Simulation",4.62788082971238,-4.64779284092411,341.061831591636,2,"H",170.305692823604,271.312273107469,3.90025310795547,-170.261026173994
"cell767","Simulation",3.15322687043808,-3.38749435039982,342.164935514021,2,"H",926.555586280301,66.0234895348549,376.517057988443,846.60507883603
"cell73","Simulation",5.368511933228,-4.01125171276554,343.381980244405,2,"H",288.339622318745,245.289186369628,-120.537072501973,-261.936160068766
"cell804","Simulation",5.46388031854294,-4.20412352177128,343.626184155274,2,"H",936.931825010106,146.171869263053,-778.31980045055,521.593263897631
"cell314","Simulation",4.55194332017563,-3.93273379894719,344.215510460441,2,"H",512.671253876761,179.26526080817,-512.62910129619,6.57412015640199
"cell871","Simulation",3.82245065583847,-3.8918047198914,346.862129219328,2,"H",171.814145054668,40.1799048576504,131.269848706794,110.852727802981
"cell25","Simulation",5.34375502481125,-4.38620045277104,350.333013121773,2,"H",95.498010981828,234.786891192198,-55.0659921545225,-78.0231158665392
"cell994","Simulation",5.26750542535447,-4.41740801426396,352.167733919243,2,"H",989.123638952151,288.252120371908,309.792487348031,-939.358391625191
